entry_test_price;prediction;test_price
4107.7;4108.97998046875;4108.0
4108.0;4106.9599609375;4120.0
4120.0;4116.419921875;4122.9
4122.9;4132.85986328125;4127.2
4127.2;4129.08984375;4136.0
4136.0;4139.580078125;4117.5
4117.5;4112.3798828125;4125.5
4125.5;4122.56982421875;4126.5
4126.5;4131.39013671875;4126.6
4126.6;4128.0400390625;4122.36
4122.36;4121.35986328125;4110.7
4110.7;4111.97998046875;4116.5
4116.5;4113.169921875;4129.7
4129.7;4131.47021484375;4129.1
4129.1;4134.22021484375;4120.4
4120.4;4122.1298828125;4124.0
4124.0;4120.3798828125;4117.94
4117.94;4120.43017578125;4125.0
4125.0;4130.89990234375;4125.14
4125.14;4132.0400390625;4106.21
4106.21;4108.759765625;4087.2
4087.2;4094.5;4031.9
4031.9;4019.969970703125;4035.5
4035.5;4027.7099609375;4030.0
4030.0;4031.639892578125;4032.8
4032.8;4035.7900390625;4036.2
4036.2;4036.280029296875;4043.1
4043.1;4039.320068359375;4041.15
4041.15;4043.300048828125;4043.5
4043.5;4042.830078125;4047.88
4047.88;4047.919921875;4056.0
4056.0;4058.840087890625;4047.35
4047.35;4043.2099609375;4043.4
4043.4;4043.0;4047.5
4047.5;4049.1298828125;4048.3
4048.3;4047.8701171875;4049.38
4049.38;4049.93994140625;4048.4
4048.4;4047.8798828125;4042.7
4042.7;4042.260009765625;4042.9
4042.9;4041.360107421875;4043.5
4043.5;4043.580078125;4043.7
4043.7;4043.300048828125;4035.2
4035.2;4035.89990234375;4047.08
4047.08;4045.919921875;4048.5
4048.5;4053.090087890625;4048.2
4048.2;4046.320068359375;4044.4
4044.4;4046.47998046875;4048.0
4048.0;4047.739990234375;4060.3
4060.3;4052.199951171875;4062.3
4062.3;4070.340087890625;4061.0
4061.0;4057.840087890625;4059.2
4059.2;4060.75;4044.7
4044.7;4044.889892578125;4060.7
4060.7;4053.239990234375;4064.55
4064.55;4062.68994140625;4059.2
4059.2;4062.050048828125;4061.27
4061.27;4058.429931640625;4052.5
4052.5;4057.7099609375;4049.7
4049.7;4042.739990234375;4052.5
4052.5;4052.070068359375;4050.0
4050.0;4047.489990234375;4048.88
4048.88;4049.429931640625;4046.16
4046.16;4045.389892578125;4043.7
4043.7;4041.469970703125;4046.0
4046.0;4045.949951171875;4063.5
4063.5;4066.530029296875;4062.4
4062.4;4064.800048828125;4059.86
4059.86;4060.5400390625;4058.7
4058.7;4056.139892578125;4072.6
4072.6;4067.389892578125;4068.58
4068.58;4075.0;4067.67
4067.67;4068.050048828125;4071.3
4071.3;4065.030029296875;4068.6
4068.6;4070.330078125;4052.05
4052.05;4059.590087890625;4052.1
4052.1;4044.52001953125;4059.3
4059.3;4054.239990234375;4044.3
4044.3;4055.14990234375;4048.0
4048.0;4041.4599609375;4048.6
4048.6;4052.320068359375;4049.4
4049.4;4048.8798828125;4055.4
4055.4;4057.070068359375;4058.0
4058.0;4053.530029296875;4051.9
4051.9;4051.0;4052.0
4052.0;4051.6201171875;4051.37
4051.37;4051.800048828125;4051.8
4051.8;4050.860107421875;4051.2
4051.2;4050.56005859375;4061.7
4061.7;4053.300048828125;4057.5
4057.5;4062.77001953125;4064.73
4064.73;4061.8798828125;4056.9
4056.9;4057.52001953125;4055.3
4055.3;4056.72998046875;4047.0
4047.0;4051.469970703125;4044.13
4044.13;4039.489990234375;4044.1
4044.1;4043.2900390625;4044.2
4044.2;4044.889892578125;4044.2
4044.2;4044.610107421875;4040.0
4040.0;4041.360107421875;4040.6
4040.6;4040.590087890625;4039.6
4039.6;4039.429931640625;4039.2
4039.2;4039.639892578125;4049.0
4049.0;4045.340087890625;4050.0
4050.0;4048.320068359375;4053.4
4053.4;4056.1201171875;4042.7
4042.7;4048.300048828125;4046.39
4046.39;4042.179931640625;4054.43
4054.43;4050.469970703125;4051.6
4051.6;4052.840087890625;4044.2
4044.2;4050.31005859375;4042.8
4042.8;4042.669921875;4043.22
4043.22;4041.60009765625;4042.4
4042.4;4044.409912109375;4034.9
4034.9;4039.7099609375;4039.49
4039.49;4036.070068359375;4027.68
4027.68;4028.449951171875;4024.2
4024.2;4024.610107421875;4041.4
4041.4;4039.389892578125;4037.9
4037.9;4041.080078125;4040.5
4040.5;4041.010009765625;4036.5
4036.5;4036.56005859375;4037.5
4037.5;4035.860107421875;4047.45
4047.45;4047.25;4048.6
4048.6;4049.679931640625;4049.85
4049.85;4050.02001953125;4047.6
4047.6;4048.780029296875;4047.5
4047.5;4047.14990234375;4047.6
4047.6;4047.280029296875;4044.17
4044.17;4047.10009765625;4043.3
4043.3;4043.800048828125;4043.24
4043.24;4042.739990234375;4046.0
4046.0;4044.860107421875;4043.5
4043.5;4045.360107421875;4042.9
4042.9;4043.3798828125;4031.0
4031.0;4035.239990234375;4033.8
4033.8;4031.25;4028.8
4028.8;4032.1298828125;4035.1
4035.1;4034.239990234375;4018.7
4018.7;4030.3701171875;4026.9
4026.9;4025.4599609375;4011.38
4011.38;4021.139892578125;3996.51
3996.51;4006.31005859375;3968.9
3968.9;3959.22998046875;3967.1
3967.1;3968.949951171875;3954.5
3954.5;3944.9599609375;3946.4
3946.4;3949.889892578125;3958.4
3958.4;3955.159912109375;3979.6
3979.6;3976.14990234375;3979.0
3979.0;3973.0;3975.1
3975.1;3979.610107421875;3978.48
3978.48;3976.280029296875;3978.61
3978.61;3979.389892578125;3981.3
3981.3;3980.840087890625;3975.5
3975.5;3975.8798828125;3978.5
3978.5;3981.219970703125;3977.39
3977.39;3976.570068359375;3971.99
3971.99;3974.409912109375;3957.14
3957.14;3954.669921875;3974.3
3974.3;3974.070068359375;3977.1
3977.1;3981.60009765625;3974.6
3974.6;3973.43994140625;3973.5
3973.5;3976.25;3967.06
3967.06;3966.679931640625;3956.36
3956.36;3959.89990234375;3961.82
3961.82;3960.0;3960.18
3960.18;3955.889892578125;3979.1
3979.1;3979.300048828125;3986.4
3986.4;3980.320068359375;3982.0
3982.0;3987.68994140625;3984.8
3984.8;3983.260009765625;3988.9
3988.9;3986.0;3985.7
3985.7;3991.7099609375;3985.9
3985.9;3983.60009765625;3980.8
3980.8;3983.5400390625;3981.5
3981.5;3980.169921875;3979.32
3979.32;3979.14990234375;3984.7
3984.7;3980.679931640625;3984.9
3984.9;3989.669921875;4009.98
4009.98;3995.949951171875;4034.3
4034.3;4045.550048828125;4043.2
4043.2;4044.679931640625;4042.1
4042.1;4042.4599609375;4041.0
4041.0;4044.860107421875;4050.0
4050.0;4043.85009765625;4058.7
4058.7;4055.989990234375;4053.0
4053.0;4056.89990234375;4050.7
4050.7;4052.14990234375;4048.1
4048.1;4048.39990234375;4055.1
4055.1;4053.89990234375;4088.0
4088.0;4060.8798828125;4079.0
4079.0;4081.7099609375;4090.1
4090.1;4088.429931640625;4075.6
4075.6;4084.989990234375;4079.9
4079.9;4076.8798828125;4078.1
4078.1;4080.47998046875;4074.8
4074.8;4076.300048828125;4079.8
4079.8;4083.090087890625;4080.1
4080.1;4078.3798828125;4079.81
4079.81;4079.719970703125;4081.6
4081.6;4081.47998046875;4079.83
4079.83;4076.27001953125;4075.1
4075.1;4078.2099609375;4078.6
4078.6;4080.25;4079.3
4079.3;4080.659912109375;4086.6
4086.6;4086.860107421875;4104.2
4104.2;4098.2099609375;4087.1
