dont_skip_probab;entry_test_price;prediction;test_price;timeStamp;volume
0.23499999940395355;4107.9;4123.8798828125;4117.4;1552872000;3.87
0.2759999930858612;4117.4;4123.490234375;4104.6;1552875000;218.87
0.1289999932050705;4104.6;4096.64013671875;4098.8;1552878000;5.51
0.09799999743700027;4098.8;4095.0400390625;4092.7;1552881000;6.1
0.08699999749660492;4092.7;4089.0;4077.4;1552884000;0.41
0.14000000059604645;4077.4;4082.800048828125;4062.2;1552887000;7.31
0.29899999499320984;4062.2;4036.320068359375;4061.1;1552890000;4.88
0.1469999998807907;4061.1;4068.64990234375;4059.4;1552893000;1.51
0.19099999964237213;4059.4;4045.169921875;4071.4;1552896000;1.47
0.16099999845027924;4071.4;4080.419921875;4060.09;1552899000;1.44
0.07699999958276749;4060.09;4060.43994140625;4051.5;1552902000;0.17
0.11800000071525574;4051.5;4046.2900390625;4053.0;1552905000;10.43
0.21799999475479126;4053.0;4049.10009765625;4061.4;1552908000;123.67
0.11100000143051147;4061.4;4065.320068359375;4065.72;1552911000;2.28
0.15299999713897705;4065.72;4073.570068359375;4065.3;1552914000;2.57
0.0949999988079071;4065.3;4060.590087890625;4060.8;1552917000;1.61
0.07900000363588333;4060.8;4059.22998046875;4063.2;1552920000;2.54
0.08399999886751175;4063.2;4063.52001953125;4065.3;1552923000;3.72
0.10700000077486038;4065.3;4068.2099609375;4066.0;1552926000;4.72
0.07199999690055847;4066.0;4065.93994140625;4061.1;1552929000;2.54
0.09099999815225601;4061.1;4057.300048828125;4060.0;1552932000;2.23
0.08100000023841858;4060.0;4060.830078125;4060.0;1552935000;0.88
0.07900000363588333;4060.0;4058.570068359375;4075.7;1552938000;2.82
0.12999999523162842;4075.7;4081.639892578125;4075.15;1552941000;1.31
0.11500000208616257;4075.15;4079.4599609375;4074.7;1552944000;2.44
0.08799999952316284;4074.7;4073.550048828125;4078.1;1552947000;9.03
0.0820000022649765;4078.1;4078.610107421875;4075.3;1552950000;2.24
0.07400000095367432;4075.3;4074.1201171875;4085.0;1552953000;0.05
0.09600000083446503;4085.0;4087.7099609375;4084.7;1552956000;1.05
0.1120000034570694;4084.7;4088.830078125;4085.1;1552959000;2.09
0.1509999930858612;4085.1;4083.81005859375;4081.85;1552962000;35.15
0.07800000160932541;4081.85;4081.97998046875;4080.1;1552965000;1.11
0.07400000095367432;4080.1;4078.919921875;4058.2;1552968000;0.01
0.08900000154972076;4058.2;4054.8701171875;4067.7;1552971000;2.92
0.10400000214576721;4067.7;4061.659912109375;4073.0;1552974000;1.41
0.09600000083446503;4073.0;4075.929931640625;4061.0;1552977000;0.29
0.07999999821186066;4061.0;4061.60009765625;4065.6;1552980000;1.17
0.12600000202655792;4065.6;4060.159912109375;4064.98;1552983000;12.82
0.08100000023841858;4064.98;4065.18994140625;4076.5;1552986000;2.46
0.16200000047683716;4076.5;4074.260009765625;4081.53;1552989000;35.72
0.15299999713897705;4081.53;4089.919921875;4080.9;1552992000;0.72
0.10899999737739563;4080.9;4082.25;4076.5;1552995000;10.69
0.09700000286102295;4076.5;4071.949951171875;4076.4;1552998000;3.03
0.10899999737739563;4076.4;4073.93994140625;4076.8;1553001000;15.05
0.0820000022649765;4076.8;4077.820068359375;4079.0;1553004000;0.43
0.25;4079.0;4090.179931640625;4077.4;1553007000;42.72
0.12800000607967377;4077.4;4075.030029296875;4081.25;1553010000;23.35
0.07699999958276749;4081.25;4081.56005859375;4112.9;1553013000;0.12
0.2070000022649765;4112.9;4121.5400390625;4107.77;1553016000;25.37
0.12800000607967377;4107.77;4111.419921875;4095.5;1553019000;9.16
0.07699999958276749;4095.5;4095.7900390625;4096.72;1553022000;0.42
0.11400000005960464;4096.72;4089.909912109375;4097.56;1553025000;3.52
0.13600000739097595;4097.56;4100.02978515625;4092.67;1553028000;16.82
0.07699999958276749;4092.67;4092.679931640625;4093.5;1553031000;1.12
0.07999999821186066;4093.5;4091.169921875;4099.5;1553034000;0.76
0.11100000143051147;4099.5;4104.06982421875;4101.8;1553037000;0.02
0.1080000028014183;4101.8;4103.16015625;4097.2;1553040000;10.16
0.15800000727176666;4097.2;4098.7900390625;4077.99;1553043000;27.82
0.14900000393390656;4077.99;4067.260009765625;4078.8;1553046000;1.61
0.08500000089406967;4078.8;4075.6201171875;4080.7;1553049000;1.15
0.09399999678134918;4080.7;4082.14990234375;4080.8;1553052000;4.76
0.08699999749660492;4080.8;4081.080078125;4080.8;1553055000;5.24
0.07800000160932541;4080.8;4081.27001953125;4084.6;1553058000;0.54
0.08799999952316284;4084.6;4084.030029296875;4090.08;1553061000;11.12
0.20499999821186066;4090.08;4103.52001953125;4096.4;1553064000;0.08
0.12800000607967377;4096.4;4100.6298828125;4099.5;1553067000;7.11
0.10199999809265137;4099.5;4096.7998046875;4099.4;1553070000;11.19
0.08900000154972076;4099.4;4100.52001953125;4082.5;1553073000;3.85
0.22300000488758087;4082.5;4086.030029296875;4095.5;1553076000;63.9
0.08100000023841858;4095.5;4094.27001953125;4100.0;1553079000;5.05
