start;open;high;low;close;volume;annual-hash-rate-growth;block-height;block-interval;block-size;blockchain-size;blocks-daily;chain-value-density;daily-transactions;difficulty;fee-percentage;hash-rate-growth-14d;hash-rate;market-cap;quarterly-hash-rate-growth;metcalfe-utxo;metcalfe-tx;utxo-growth;utxo-set-size;utxo-value;velocity-daily
1532908800;8218.5;8301.7283857;7861.2;8179.5;37313.374473040014;573.044;534336;506;548991;177879259437;170;830538.38;172571;5949437371610;0.00238737;16.8863;43186317.48986798;140891601168.0;53.2247;19.25;90.75;50955;55036811;2559.62;0.03919280000000001
1532995200;8178.9;8178.9;7664.8977045;7731.3;43358.726761029975;580.0369999999999;534470;633;914438;178001794104;134;826425.28;231194;5949437371610;0.00279398;17.6265;42742938.88575721;140290434812.5;50.7011;19.15;65.84;41902;55078713;2546.82;0.0510594
1533081600;7731.3;7756.1;7440.2;7606.0;30445.037117940014;578.835;534617;586;965036;178143654367;147;781541.17;243605;5949437371610;0.0029795000000000004;18.0674;43106239.95488962;132776833436.88;48.6016;18.13;58.89;-8066;55070647;2410.93;0.05008169999999999
1533168000;7606.6;7713.0;7450.0;7535.2;17561.52020778;566.815;534767;574;983721;178291212518;150;768482.64;238254;5949437371610;0.00232802;13.6828;42934319.30611645;130666447973.75;45.656000000000006;17.85;59.35;-26304;55044343;2373.88;0.0526646
1533254400;7533.2;7533.3;7282.1;7420.0;30674.14421234997;583.341;534920;565;786495;178411546177;153;760393.23;222822;5949437371610;0.0027725000000000002;12.009;43330461.80443794;129378253350.0;47.5719;17.66;63.17;23803;55068146;2349.46;0.052807799999999995
1533340800;7420.3;7492.2;6928.8;7013.21565493;30842.377208559967;578.144;535086;516;841942;178551308533;166;747915.88;232631;5949437371610;0.00233936;13.6264;44202298.51650257;127354964976.0;45.8589;17.36;59.35;50208;55118354;2310.21;0.0580165
1533427200;7013.21567835;7090.0;6890.0;7025.8;17526.669118559996;597.3430000000001;535262;477;580276;178653437049;176;707204.49;192734;5949437371610;0.00177774;19.118;46305708.13321595;120491517237.0;55.8851;16.4;68.81;70621;55188975;2183.33;0.056452199999999994
1533513600;7025.2;7153.6;6847.0;6941.2;18037.54576638002;595.4590000000001;535422;537;580368;178746295994;160;708987.92;171393;5949437371610;0.00130079;13.2888;45883210.79623406;120858159212.25;55.208999999999996;16.43;78.36;70101;55259076;2186.91;0.0607101
1533600000;6941.2;7150.0;6677.0;6716.1;31771.15688667995;588.438;535553;660;1056717;178884725907;131;699905.4;219182;5949437371610;0.00142622;8.85285;45756461.59513949;119402299003.13;57.6748;16.25;59.32;-48192;55210884;2162.44;0.0725306
1533686400;6718.8;6720.1;6128.2;6280.7;52336.46785462999;581.5840000000001;535704;560;1017125;179038311827;151;675903.36;236664;5949437371610;0.00163268;9.25489;45925460.52993225;115406604819.0;55.202;15.72;52.77;-62402;55148482;2092.53;0.0676189
1533772800;6280.7;6628.0;6187.3;6533.6;32854.36756183998;588.4019999999999;535861;546;793226;179162848281;157;632619.39;229538;5949437371610;0.00159359;9.67061;46221208.66581957;108091251795.13;55.7504;14.71;51.08;44367;55192849;1958.41;0.07383560000000002
1533859200;6534.5;6573.8;6010.0;6146.7;42831.746307890084;582.275;536010;580;810651;179283635278;149;657762.33;224240;5949437371610;0.00185009;9.84473;46052209.73102681;112463017312.5;56.2568;15.29;54.49;43257;55236106;2036.09;0.06558539999999999
1533945600;6147.1;6499.5;6008.1;6233.1;36739.56398819994;604.117;536186;492;792975;179423198894;176;617705.67;225039;5949437371610;0.00212379;9.60262;46474707.06800871;105696417520.75;56.3272;14.36;51.01;15663;55251769;1912.72;0.055996300000000006
1534032000;6230.8;6499.0;6162.0;6313.9;22599.89169239995;630.0169999999999;536356;502;606948;179526380050;170;626415.52;192383;6389316883512;0.00190951;9.49743;46752252.94496296;107248412232.0;54.9558;14.56;61.32;32142;55283911;1939.95;0.046336300000000004
1534118400;6313.9;6548.3;6137.6;6251.9;32079.798947669926;621.316;536511;555;594230;179618485709;155;634581.3;168701;6389316883512;0.00208875;8.8891;47025191.70745569;108702213350.63;57.9542;14.75;71.64;40041;55323952;1964.76;0.036125
1534204800;6251.9;6251.9;5858.6;6189.0;52350.24163020003;650.2919999999999;536661;572;895555;179752818933;150;627674.34;217498;6389316883512;0.00219195;12.9929;48296505.1293184;107599479594.75;60.466;14.6;53.86;-25123;55298829;1945.87;0.0521374
1534291200;6189.0;6647.6;6180.00532947;6270.2;65791.12186091;647.661;536797;634;1030744;179893000084;136;621762.97;252798;6389316883512;0.00223901;11.556;48087594.54716026;106669240670.88;56.1529;14.46;45.38;45944;55344773;1927.61;0.06985060000000001
1534377600;6270.2;6476.7;6212.9;6315.6;24925.886086879967;664.341;536958;523;789528;180020114018;161;628721.28;246453;6389316883512;0.00212433;13.5677;48759523.65220058;107939221260.75;61.0234;14.61;47.19;89886;55434659;1947.2;0.06092669999999999
1534464000;6314.7;6592.9;6290.0;6584.6;26509.53545292994;643.646;537116;547;766616;180141239284;158;632649.17;231588;6389316883512;0.0026425999999999997;14.546;49633330.05609991;108686642486.5;60.6309;14.69;50.82;53332;55487991;1958.56;0.05350359999999999
1534550400;6584.7;6619.5;6300.0;6391.2;19622.05909627004;631.972;537268;569;831162;180267575841;152;659204.41;235779;6389316883512;0.00286527;11.067;49094152.50869509;113328153063.0;60.5681;15.3;51.97;65893;55553884;2040.0;0.049668699999999996
1534636800;6390.1;6550.3;6309.3;6485.1;15259.36498445;614.04;537428;524;589781;180361940843;160;640242.39;190027;6389316883512;0.00256065;5.04195;48640417.27294006;110125885135.5;59.6989;14.85;63.76;66324;55620208;1980.21;0.0373758
1534723200;6485.1;6524.0;6230.0;6255.9;31101.47206950997;619.85;537573;590;599147;180448817159;145;649142.21;160953;6389316883512;0.00280279;5.02029;48186682.03718502;111710494109.25;54.4778;15.04;77.41;75383;55695591;2005.9;0.0342192
1534809600;6255.9;6524.0;6245.0;6479.1;27335.198432539964;630.5830000000001;537723;574;833750;180573879592;150;625771.36;219846;6389316883512;0.0033888000000000004;5.31121;48186682.03718501;107763254260.13;53.7525;14.5;53.28;10937;55706528;1934.18;0.050573
1534896000;6480.6;6899.0;6250.3;6363.10430948;56790.80519440992;688.199;537871;576;786610;180690297933;148;647391.42;219700;6389316883512;0.00240252;6.10926;48731164.32009106;111558292111.75;58.0121;15.0;55.19;20740;55727268;2002.08;0.0606495
1534982400;6363.8;6566.63554152;6350.0;6527.2;19794.755282159982;663.97;538031;533;755554;180811186567;160;634941.42;224556;6389316883512;0.00267096;5.33215;48685790.79651555;109486113234.88;55.3995;14.71;52.89;43373;55770641;1963.4;0.0513203
1535068800;6527.2;6728.6;6451.0;6693.6;19880.283195409967;727.2080000000001;538180;582;772460;180926283082;149;651685.12;217783;6389316883512;0.00221993;4.83195;48277429.08433603;112444844837.5;49.2013;15.09;56.15;62620;55833261;2013.63;0.050601
1535155200;6693.3;6799.7;6670.0;6732.9;16758.985225120025;780.842;538326;577;827815;181168005138;146;667298.39;221959;6727225469723;0.00250555;3.55462;48414116.81976435;115292662631.25;44.2668;15.44;56.39;44852;55922965;2061.73;0.0446145
1535241600;6732.9;6789.0;6557.0;6707.0;16456.004837899964;819.883;538461;640;754833;181269907555;135;671279.52;194348;6727225469723;0.00325494;1.69596;47545150.57742842;116045739285.0;41.6774;15.53;65.52;46339;55969304;2073.64;0.0374082
1535328000;6707.0;6942.2;6652.7;6909.4;23456.907305569992;829.948;538634;496;562838;181367278463;173;667904.77;170639;6727225469723;0.00546859;4.69016;49230748.11740165;115524359322.5;46.0422;15.47;75.09;-23807;55945497;2064.74;0.0293074
1535414400;6909.5;7127.9;6872.0;7079.9;29305.19750492001;857.539;538819;469;714495;181499459955;185;687831.77;228105;6727225469723;0.00332283;6.14175;51262756.08285605;119057745954.88;52.9419;15.95;56.52;-36208;55909289;2129.68;0.057896500000000004
1535500800;7079.7;7139.4;6924.26926081;7039.0;19896.768829400007;808.195;538972;557;893403;181636150670;153;704075.11;236946;6727225469723;0.00238558;7.838139999999999;51856769.64650493;121961110082.0;52.1957;16.35;55.56;-63104;55846185;2184.2;0.110213
1535587200;7039.002007699999;7060.0;6802.1;6986.0;24252.01180047997;794.6569999999999;539111;623;879796;181758442294;139;699686.27;235269;6727225469723;0.00265273;5.08199;51237476.54332928;121282469117.5;46.8197;16.24;55.67;63792;55909977;2169.01;0.051268100000000004
1535673600;6986.1;7100.0;6881.6;7013.3;18892.699557599997;747.221;539265;562;823481;181885258430;154;694046.39;233840;6727225469723;0.00281218;4.43363;51833889.75368254;120388800708.75;49.8419;16.12;55.62;11689;55921666;2152.79;0.0494978
1535760000;7011.3;7269.9;7011.3;7197.4;21098.238099360005;694.46;539420;554;815922;182011726391;155;697224.14;238742;6727225469723;0.00163466;6.45636;52263848.28620157;121024103410.0;52.4326;16.18;54.67;66051;55987717;2161.8;0.0903827
1535846400;7197.5;7429.2;7135.3;7300.0;44105.22259503993;662.922;539571;564;763356;182126993141;151;714021.4;211475;6727225469723;0.00216578;9.0209;53028219.01067984;124018259508.75;54.8001;16.58;63.86;5009;55992726;2215.04;0.0504357
1535932800;7300.1;7369.0;7200.0;7267.8;22133.766946709955;643.665;539715;599;644199;182219757851;144;724192.7;184549;6727225469723;0.00198967;7.172339999999999;51642797.07256297;125848979081.25;47.207;16.8;75.08;55939;56048665;2245.32;0.0475264
1536019200;7267.6;7414.7;7246.2;7358.9;20212.951120770016;586.766;539859;601;851842;182342423030;144;720033.75;225108;6727225469723;0.00216441;3.10753;49684097.09108741;125210475448.5;34.3887;16.72;60.25;-2289;56046376;2233.69;0.05357230000000001
1536105600;7358.9;7404.0;6700.0;6704.0;54970.15569210996;542.067;539985;671;984015;182466408882;126;729515.18;239179;6727225469723;0.00255633;-0.6914319999999999;48394221.49353033;126945510142.5;31.4838;16.93;57.2;46647;56093023;2262.97;0.0564055
1536192000;6704.0;6728.7;6302.2;6516.1;52327.26307263997;537.469;540117;645;990600;182597168085;132;662407.81;239752;6727225469723;0.00334068;-1.28576;48059809.30157109;115350523889.25;31.225;15.38;51.84;1597;56094620;2056.07;0.0543149
1536278400;6516.0;6549.5;6322.8;6397.0;20483.917264890042;524.564;540267;576;880257;182729206570;150;642641.32;252096;6727225469723;0.00246811;-0.846591;47868716.62045152;111989343312.0;30.6665;14.93;47.67;25322;56119942;1995.3;0.0730049
1536364800;6397.0;6475.5;6119.5;6184.944415999999;21262.84547720001;522.804;540419;568;891570;182864725209;152;633445.57;230467;7019199231177;0.00256203;-0.771586;48040560.30244209;110468720684.5;29.8303;14.71;51.8;35590;56155532;1967.35;0.0630719
1536451200;6185.0;6458.9;6140.5;6239.9;16218.455456429958;520.346;540569;575;709052;182971083082;150;611539.01;204845;7019199231177;0.00267673;1.59565;48303803.44087624;106710390570.5;32.4369;14.2;56.83;16871;56172403;1899.59;0.0411602
1536537600;6240.0;6373.6771888;6219.0;6314.9;14482.895873989995;541.871;540732;531;617594;183071750888;163;617193.34;189692;7019199231177;0.00254227;0.647393;49549464.73166345;107756294884.5;38.4528;14.34;62.36;18544;56190947;1917.98;0.041610400000000006
1536624000;6314.9;6399.6;6170.0;6290.9;16490.25073728998;536.925;540867;628;918094;183195693595;135;622915.09;222896;7019199231177;0.00233564;-3.63487;49399420.87698706;108828890004.0;42.2164;14.48;52.89;-13868;56177079;1937.51;0.04985030000000001
1536710400;6292.3;6355.0;6202.8;6332.41672182;16129.245112249995;550.826;541008;613;919239;183325306318;141;620166.56;235581;7019199231177;0.00251472;-2.79307;50408373.76137664;108425354844.0;45.7098;14.43;49.63;-21953;56155126;1930.76;0.05293330000000001
1536796800;6334.2;6528.4;6333.4;6489.0;19078.85098118996;561.85;541176;514;713591;183445189604;168;624615.01;234945;7019199231177;0.0027151999999999996;2.4182900000000003;52476546.15721247;109274501592.0;50.1651;14.54;50.16;31667;56186793;1945.01;0.0511457
1536883200;6489.1;6596.5;6355.2;6480.1;16230.566983589995;565.616;541324;585;837780;183569181013;148;639986.44;238745;7019199231177;0.00180331;1.64753;52687869.24125055;112039362305.5;49.5684;14.89;50.54;30464;56217257;1992.71;0.0662943
1536969600;6480.2;6572.2;6465.6;6514.9;8336.453105199995;550.3290000000001;541456;648;1062391;183709416585;132;639244.59;222793;7019199231177;0.00286013;-1.09619;51690936.99449085;111994983284.0;43.4521;14.89;54.43;-12311;56204946;1992.38;0.0425202
1537056000;6512.8;6520.6;6370.2;6498.4;8642.54413475002;544.058;541596;616;766246;183816691069;140;642094.7;207977;7019199231177;0.00212073;-3.4618300000000004;51192470.87111099;112560007716.0;38.0366;14.95;58.93;45206;56250152;2000.93;0.0424742
1537142400;6499.9;6543.3;6202.8;6252.0;22979.618314530013;509.901;541735;604;640532;183905724977;139;640189.06;183257;7019199231177;0.00191766;-3.18853;49996152.17499934;112280304250.63;31.8178;14.89;67.4;71453;56321605;1993.8;0.040785699999999994
1537228800;6251.9;6384.0;6228.1;6335.4;16001.875996720006;520.885;541870;643;886530;184025406514;135;615700.76;234638;7019199231177;0.00162737;0.628078;49996152.17499934;108055670117.5;30.0978;14.32;49.64;49930;56371535;1916.72;0.060240800000000004
1537315200;6334.5;6549.9;6100.0;6390.9;29385.056250999984;522.24;542012;606;940334;184158933959;142;622913.1;243988;7019199231177;0.00185687;3.4131699999999996;50045998.78733732;109400760926.0;28.3189;14.49;48.18;15503;56387038;1940.38;0.0591673
1537401600;6392.7;6584.0;6340.0;6493.907481600001;16255.110142600004;540.961;542168;555;815944;184286221230;156;628279.41;254975;7019199231177;0.00180775;2.88813;49447839.43928151;110419501039.0;24.3567;14.6;46.36;66709;56453747;1955.67;0.055660400000000006
1537488000;6493.94240058;6790.5;6493.94240058;6762.1;36170.73841735999;527.3009999999999;542322;560;818866;184412326523;154;638491.35;256395;7152633351906;0.00200458;4.2285;49892846.127932504;112291026977.25;25.2349;14.83;46.86;70040;56523787;1986.65;0.0532957
1537574400;6761.9;6840.9;6502.2;6723.0;17397.031437910024;543.849;542466;590;1009386;184557678107;144;664054.56;271895;7152633351906;0.00219302;5.3848199999999995;50627456.71044108;116878859887.5;27.2548;15.42;45.77;60499;56584286;2065.57;0.06759910000000001
1537660800;6723.1;6785.9;6661.5;6710.0;8492.647986720003;539.502;542621;558;715676;184668607904;155;658745.84;219313;7152633351906;0.00252577;6.66247;51522030.48815097;116014172661.38;27.3985;15.29;57.31;58759;56643045;2048.05;0.0417044
1537747200;6710.03023581;6721.7;6555.0;6585.1;17523.90747826002;549.45;542771;571;674971;184769853564;150;657056.55;207316;7152633351906;0.00267423;5.37446;52212479.92642377;115780107215.5;29.4036;15.23;60.77;92829;56735874;2041.01;0.03197609999999999
1537833600;6585.0;6585.1;6328.0;6442.8;20030.230687499992;560.5419999999999;542919;568;794069;184887375716;148;644604.28;232919;7152633351906;0.001997;7.29018;53000727.43333847;113658136717.88;32.303000000000004;14.93;52.59;40390;56776264;2002.08;0.0441314
1537920000;6442.70984901;6558.0;6382.5;6462.4;13649.437780279992;591.466;543088;508;773487;185018095070;169;630041.77;252831;7152633351906;0.00151236;8.1303;54506726.65134265;111168982834.0;40.4882;14.59;47.07;47392;56823656;1956.71;0.07944939999999999
1538006400;6462.3;6745.0;6436.7;6691.2;18178.48716718002;562.627;543227;620;894936;185142491203;139;632686.09;244339;7152633351906;0.00186138;2.50493;53791047.58596449;111710622843.63;40.3391;14.65;49.08;31182;56854838;1964.75;0.0615745
1538092800;6691.4;6826.41966538;6541.9;6635.2;27474.65246068999;555.111;543370;599;887770;185269442272;143;654527.3;251370;7152633351906;0.00263291;1.03334;53232311.49205928;115646273575.0;38.8814;15.15;49.27;61479;56916317;2031.75;0.0530693
1538179200;6635.1;6635.1;6454.2;6597.3;16915.98292033;542.7669999999999;543524;557;835735;185398145388;154;647317.49;249120;7152633351906;0.00267776;3.9645599999999996;53740253.39560948;114451849959.5;42.7583;14.97;49.23;68835;56985152;2008.56;0.0610616
1538265600;6597.2;6662.8;6529.6;6622.4;8406.63184455;558.2180000000001;543676;560;709310;185505960450;152;643331.48;222999;7152633351906;0.00253611;4.6792;53587870.82454442;113813231623.0;45.703;14.86;55.17;98027;57083179;1993.84;0.0442269
1538352000;6622.3;6660.0;6500.0;6601.9;10289.549989880024;574.501;543839;519;610653;185605496913;163;645787.76;202769;7152633351906;0.00240486;8.50474;54248195.29915965;114309079937.13;48.6721;14.91;61.41;58495;57141674;2000.31;0.0362233
1538438400;6602.0;6644.7;6467.9;6531.8;11956.687298520017;562.875;543997;544;877515;185744144226;158;642398.72;246715;7152633351906;0.00264845;9.5207;54756137.20270985;113794136335.88;53.7816;14.85;49.44;-19512;57122162;1992.39;0.048143599999999995
1538524800;6530.1;6555.1;6424.6;6503.2;14482.236101060013;514.967;544134;626;992682;185880141621;137;634499.42;240516;7152633351906;0.00206334;6.16378;53130723.11134925;112477151074.5;46.0294;14.68;50.23;-27178;57094984;1969.78;0.0714523
1538611200;6503.1;6648.8;6495.2;6590.4;11336.834698030005;524.45;544279;596;840672;186002039026;145;630956.32;243421;7152633351906;0.00270411;8.06435;53435488.25347936;111922417847.5;48.6762;14.57;49.33;142131;57237115;1955.34;0.0460555
1538697600;6591.1;6741.436643800001;6506.6;6639.9;12061.787218219983;562.508;544429;578;812215;186123871210;150;639194.04;248507;7454968648263;0.00222259;8.458639999999999;54113101.20954578;113457936783.38;47.8883;14.74;48.9;110342;57347457;1978.67;0.0491246
1538784000;6639.9;6648.2;6563.8;6595.2;5758.418509990001;555.434;544559;659;975966;186250746807;130;642665.41;241427;7454968648263;0.00293429;5.02829;53173153.78146247;114151870523.63;41.9903;14.8;50.75;86445;57433902;1987.29;0.0418916
1538870400;6595.1;6640.4;6525.0;6609.4;5782.739585759994;527.93;544684;691;887723;186361712171;125;638825.04;211156;7454968648263;0.0028248;1.06374;52070088.66152805;113537337665.5;36.43;14.71;58.34;51518;57485420;1975.1;0.035095
1538956800;6609.4;6730.0;6585.9;6673.2;12626.585763460025;489.25199999999995;544826;600;861796;186484087184;142;640393.63;228053;7454968648263;0.00261978;-1.73175;51308288.09439629;113890859892.0;35.1082;14.75;53.84;6978;57492398;1981.05;0.029505700000000003
1539043200;6673.3;6682.0;6605.0;6663.0;8032.86989089;473.38300000000004;544961;641;964662;186614316566;135;643819.39;248539;7454968648263;0.00201244;-4.85061;50429869.97745403;114580074091.63;28.5404;14.83;49.36;24383;57516781;1992.18;0.048800800000000005
1539129600;6663.0;6663.1;6513.52952635;6630.07445752;13789.179112459986;484.717;545091;653;938339;186736300604;130;641772.43;227930;7454968648263;0.00223923;-7.6198;50353423.78540603;114290437592.25;28.2211;14.78;54.05;33060;57549841;1985.63;0.0416795
1539216000;6630.0;6630.07445752;6220.4;6251.8;40844.29145680001;485.00699999999995;545235;598;912130;186867647292;144;635482.47;248595;7454968648263;0.00150687;-5.91036;50611801.07368906;113249887425.0;28.381;14.63;48.76;61651;57611492;1966.04;0.06092909999999999
1539302400;6251.9;6353.4;6220.3;6291.9;10396.82225318;475.645;545394;544;923067;187014414975;159;598647.97;263133;7454968648263;0.00171804;-4.0277;51088272.004299104;106769371617.75;31.7536;13.78;43.23;20255;57631747;1852.71;0.0623149
1539388800;6292.0;6333.7;6280.3;6326.5;5814.939879079985;489.02099999999996;545526;657;1140589;187164972727;132;602190.91;242007;7454968648263;0.00166142;-4.73779;51194154.43332356;107487721554.0;35.0786;13.88;47.63;-21274;57610473;1865.62;0.0636699
1539475200;6326.4;6399.3;6302.5;6336.4;11198.447954500005;508.26300000000003;545667;595;840777;187283522288;141;603038.57;203670;7454968648263;0.00195588;-2.8862099999999997;52041213.86551918;107707203076.5;40.8526;13.91;57.51;-9075;57601398;1869.86;0.03887619999999999
1539561600;6336.4;7788.0;6294.6;6742.0;83966.00278071995;477.126;545781;763;952193;187392072288;114;601625.12;189382;7454968648263;0.00189086;-6.800839999999999;50558859.85917682;107517031443.38;39.1355;13.88;62.1;4530;57605928;1866.41;0.0376918
1539648000;6742.0;6897.6;6669.1;6754.2;15623.159807720005;480.594;545943;531;962407;187547982197;162;628580.39;275179;7454968648263;0.0018024;-5.05489;51988272.65100695;112427696160.0;42.3952;14.52;43.35;2917;57608845;1951.42;0.0751807
1539734400;6754.2;6794.0;6674.3;6736.0;8843.353592269992;476.032;546078;637;1056776;187690646925;135;629850.93;253692;7454968648263;0.00233383;-1.65205;52252978.72356808;112740639104.25;38.3571;14.56;47.46;-4356;57604489;1957.31;0.047299
1539820800;6735.6;6779.9;6566.7;6613.2;12356.642685569983;461.756;546216;630;1033591;187833282434;138;627644.8;256046;7454968648263;0.00212902;-2.80742;51935331.43649472;112431128004.0;34.2526;14.52;46.86;-14530;57589959;1952.4;0.05040580000000001
1539907200;6613.3;6639.5;6518.2;6525.1;11182.597294330002;430.12;546354;624;1022624;187974404503;138;621578.02;262097;7182852313938;0.00180859;-6.57181;50556891.25512521;111428029455.75;29.9615;14.38;45.28;25104;57615063;1934.14;0.0592591
1539993600;6524.3;6611.0;6511.0;6586.7;4675.901825250009;409.506;546496;589;1016188;188118703243;142;619004.77;251863;7182852313938;0.00185628;-4.44069;50811899.02286334;111051917056.0;30.7098;14.33;47.1;11313;57626376;1927.42;0.0544557
1540080000;6583.6;6660.8;6581.2;6590.9;4365.456392150005;399.039;546639;606;879081;188244411774;143;621909.9;226041;7182852313938;0.00215395;-2.74369;50641444.64931082;111647665703.25;25.0372;14.4;53.22;9030;57635406;1936.91;0.0380589
1540166400;6590.053594;6627.9;6537.5;6567.3;5965.710975430003;414.534;546777;621;799788;188354782471;138;621363.18;204973;7182852313938;0.00232342;0.6569520000000001;51645359.12099152;111614920192.13;22.8623;14.39;59.14;33665;57669071;1935.51;0.029991000000000004
1540252800;6567.3;6591.6;6525.3;6550.0;8848.642708269997;409.151;546932;557;934273;188499594823;155;620444.09;258670;7182852313938;0.00190005;1.08145;50975244.71451479;111535511141.5;21.2681;14.38;45.95;-10058;57659013;1934.56;0.0513289
1540339200;6550.0;6626.3;6536.0;6554.1;8413.352625930007;414.915;547086;552;945705;188645233451;154;618702.02;259442;7182852313938;0.00162018;2.64155;51683534.31054882;111308276541.75;22.6313;14.35;45.7;-6773;57652240;1930.4;0.06063880000000001
1540425600;6554.09671891;6567.8;6462.9;6528.0;8330.379783229995;385.574;547199;746;1132467;188773202189;113;619871.18;249226;7182852313938;0.00168797;-0.928956;50141639.90095154;111594263954.25;19.5989;14.38;47.85;32446;57684686;1934.56;0.056860900000000006
1540512000;6528.1;6597.4;6511.0;6531.5;7421.817063929998;369.42800000000005;547336;627;1044193;188916256582;137;617468.56;258309;7182852313938;0.0017640999999999998;-1.95278;50090631.11163216;111245964998.0;18.1302;14.32;45.89;51420;57736106;1927.05;0.05847859999999999
1540598400;6531.5;6560.0;6476.9;6500.2;6855.711166589997;390.515;547479;598;1052879;189066818346;143;618033.1;252578;7182852313938;0.00218042;-2.05593;50141639.90095154;111436416494.25;17.4356;14.35;47.09;-40152;57695954;1931.43;0.046906300000000005
1540684800;6500.1;6513.88357334;6451.0;6490.1;6840.128040109991;408.065;547615;632;910593;189190658989;136;617515.08;234417;7182852313938;0.0022896;-4.33625;49784578.37571587;111415944646.88;15.2786;14.34;51.03;33834;57729788;1930.25;0.032720799999999994
1540771200;6490.17717293;6512.0;6320.8;6346.5;19372.47215411996;406.931;547755;618;818884;189305302769;140;616999.68;215642;7182852313938;0.00317952;-1.3296700000000001;49886595.95435463;111390410176.88;16.7131;14.33;55.83;20892;57750680;1928.97;0.029519099999999996
1540857600;6353.3;6383.6;6302.0;6330.1;10698.567072029997;399.055;547901;588;989435;189449760290;146;602940.59;268437;7182852313938;0.00244179;-4.9256400000000005;49427516.8504802;108935308564.25;14.6644;14.01;43.09;4678;57755358;1886.25;0.046297399999999996
1540944000;6330.1;6419.8;6242.1;6368.3871592;9849.645517610008;398.83;548055;561;946230;189595479776;154;602566.1;287918;7182852313938;0.00219161;-5.40727;49427516.8504802;108951386566.88;15.1236;13.99;39.95;51672;57807030;1884.44;0.050022699999999996
1541030400;6378.0;6443.9;6352.90247884;6406.1;9148.000563819998;422.608;548218;526;905881;189743138442;163;605638.37;283544;7182852313938;0.00178552;0.08207300000000001;51977956.31644925;109592175901.0;19.9571;14.07;40.85;33492;57840522;1894.67;0.0527505
1541116800;6406.2;6456.1;6389.9;6427.0;8065.4624869099935;448.411;548372;550;997555;189896761841;154;608844.61;287280;7184404942702;0.00189185;4.529380000000001;52846803.72995758;110261553949.5;19.5567;14.15;40.52;18814;57859336;1905.39;0.0539748
1541203200;6427.0;6432.4;6323.0;6389.1;11184.298673460007;439.759;548515;599;1111247;190055670143;143;609247.58;291068;7184404942702;0.00143362;4.00788;52848380.43967366;110426862306.25;14.1293;14.15;40.0;47479;57906815;1906.78;0.0739038
1541289600;6389.2;6527.0;6357.9;6491.7;8826.370030009995;427.775;548676;535;877537;190196953589;161;606907.61;247673;7184404942702;0.00231026;6.8796;54125375.34933151;110084512548.0;17.9634;14.1;47.47;13020;57919835;1900.65;0.033148500000000004
1541376000;6492.1;6500.6;6435.3;6470.2;4791.346954729996;426.215;548799;672;1040038;190324878243;123;615594.54;227812;7184404942702;0.00218396;3.1255900000000003;53259582.12177671;111735302745.38;16.3979;14.33;52.73;-48505;57871330;1930.91;0.0345781
1541462400;6470.10159871;6527.7;6447.4;6518.7;7258.168545900003;432.82599999999996;548943;600;1043646;190475163229;144;612889.27;296121;7184404942702;0.00214204;4.28425;53159152.27879609;111332115108.0;15.7509;14.26;39.58;54322;57925652;1921.82;0.0503544
1541548800;6520.1;6615.0;6511.0;6572.9;10699.552922689998;410.05300000000005;549071;673;1080054;190613410154;128;616728.78;287736;7184404942702;0.00214539;0.291777;51834335.0770772;112110878606.75;12.144;14.34;41.11;84633;58010285;1932.5;0.05161419999999999
1541635200;6573.0;6585.0;6460.0;6479.5;11145.720229129991;399.59;549201;649;1147886;190762635319;130;621691.29;296423;7184404942702;0.00231145;0.021615799999999998;50152478.40200679;113101452114.75;8.90352;14.45;40.16;48442;58058727;1948.09;0.0510151
1541721600;6479.5;6504.4;6385.0;6418.65716276;10382.260195589985;381.334;549322;712;1172861;190904551513;121;612295.72;277000;7184404942702;0.00269963;-3.23774;48468824.49837889;111475029314.0;4.29076;14.23;42.58;39640;58098367;1918.63;0.0450767
1541808000;6417.5;6469.3;6414.4;6431.1;3252.132185930004;376.30400000000003;549449;677;1127910;191047796036;127;605109.18;283169;7184404942702;0.00262318;-4.9642;47652507.45419567;110249304527.5;1.9255900000000001;14.06;41.12;63969;58162336;1895.45;0.048469099999999994
1541894400;6431.1;6459.9;6357.8;6447.9;7335.428400549994;388.655;549580;655;942631;191171280691;131;606114.87;247306;7184404942702;0.00284275;-7.35703;46121912.99635213;110503917735.0;-1.92084;14.07;47.7;61891;58224227;1897.74;0.033241
1541980800;6448.0;6481.0;6418.8;6446.9;7294.267399079998;439.965;549726;586;890820;191301340444;146;607593.67;252318;7184404942702;0.00258723;-5.19424;47295368.74736551;110848888653.75;-2.0729;14.1;46.82;63647;58287874;1901.55;0.0324194
1542067200;6446.99331314;6501.1;6397.1;6459.0694273;10123.151290369991;438.6;549866;612;1064008;191450301624;140;603788.9;299069;7184404942702;0.00221293;-4.72657;47091289.4863197;110240522721.75;-2.07185;14.0;38.75;63867;58351741;1889.02;0.0492986
1542153600;6459.0694273;6485.8;5678.0;5922.4;68585.12997484003;457.475;549986;717;1105642;191582978643;120;597960.52;273921;7184404942702;0.00203039;-5.55234;46683130.96422809;109252030858.75;-4.25844;13.86;42.22;58495;58410236;1870.67;0.0502937
